Provider_ID,Measure,Rate
330090,"Foreign Object Retained After Surgery",0
330090,"Air Embolism",0
330090,"Blood Incompatibility",0
330090,"Falls and Trauma",0.9
330094,"Foreign Object Retained After Surgery",0
330094,"Air Embolism",0
330094,"Blood Incompatibility",0
330094,"Falls and Trauma",0.464
330096,"Foreign Object Retained After Surgery",0
330096,"Air Embolism",0
330096,"Blood Incompatibility",0
330096,"Falls and Trauma",0
330100,"Foreign Object Retained After Surgery",0
330100,"Air Embolism",0
330100,"Blood Incompatibility",0
330100,"Falls and Trauma",0
330101,"Foreign Object Retained After Surgery",0
330101,"Air Embolism",0
330101,"Blood Incompatibility",0
330101,"Falls and Trauma",0.36
330102,"Foreign Object Retained After Surgery",0.419
330102,"Air Embolism",0
330102,"Blood Incompatibility",0
330102,"Falls and Trauma",0.419
330103,"Foreign Object Retained After Surgery",0
330103,"Air Embolism",0
330103,"Blood Incompatibility",0
330103,"Falls and Trauma",0.675
330104,"Foreign Object Retained After Surgery",0
330104,"Air Embolism",0
330104,"Blood Incompatibility",0
330104,"Falls and Trauma",0.45
330106,"Foreign Object Retained After Surgery",0
330106,"Air Embolism",0
330106,"Blood Incompatibility",0
330106,"Falls and Trauma",0.464
330107,"Foreign Object Retained After Surgery",0.107
330107,"Air Embolism",0
330107,"Blood Incompatibility",0
330107,"Falls and Trauma",0.214
330111,"Foreign Object Retained After Surgery",0
330111,"Air Embolism",0
330111,"Blood Incompatibility",0
330111,"Falls and Trauma",0
330115,"Foreign Object Retained After Surgery",0
330115,"Air Embolism",0
330115,"Blood Incompatibility",0
330115,"Falls and Trauma",0
330119,"Foreign Object Retained After Surgery",0
330119,"Air Embolism",0
330119,"Blood Incompatibility",0
330119,"Falls and Trauma",0.281
330125,"Foreign Object Retained After Surgery",0
330125,"Air Embolism",0
330125,"Blood Incompatibility",0
330125,"Falls and Trauma",0.407
330126,"Foreign Object Retained After Surgery",0.073
330126,"Air Embolism",0
330126,"Blood Incompatibility",0
330126,"Falls and Trauma",0.588
330127,"Foreign Object Retained After Surgery",0
330127,"Air Embolism",0
330127,"Blood Incompatibility",0
330127,"Falls and Trauma",0.821
330128,"Foreign Object Retained After Surgery",0
330128,"Air Embolism",0
330128,"Blood Incompatibility",0
330128,"Falls and Trauma",0.939
330135,"Foreign Object Retained After Surgery",0
330135,"Air Embolism",0
330135,"Blood Incompatibility",0
330135,"Falls and Trauma",0
330136,"Foreign Object Retained After Surgery",0
330136,"Air Embolism",0
330136,"Blood Incompatibility",0
330136,"Falls and Trauma",0.569
330140,"Foreign Object Retained After Surgery",0
330140,"Air Embolism",0
330140,"Blood Incompatibility",0
330140,"Falls and Trauma",0.327
330141,"Foreign Object Retained After Surgery",0
330141,"Air Embolism",0
330141,"Blood Incompatibility",0
330141,"Falls and Trauma",0
330144,"Foreign Object Retained After Surgery",0
330144,"Air Embolism",0
330144,"Blood Incompatibility",0
330144,"Falls and Trauma",0
330151,"Foreign Object Retained After Surgery",0
330151,"Air Embolism",0
330151,"Blood Incompatibility",0
330151,"Falls and Trauma",0
330153,"Foreign Object Retained After Surgery",0.205
330153,"Air Embolism",0
330153,"Blood Incompatibility",0
330153,"Falls and Trauma",0
330157,"Foreign Object Retained After Surgery",0
330157,"Air Embolism",0
330157,"Blood Incompatibility",0
330157,"Falls and Trauma",0.659
330158,"Foreign Object Retained After Surgery",0
330158,"Air Embolism",0
330158,"Blood Incompatibility",0
330158,"Falls and Trauma",0.231
330160,"Foreign Object Retained After Surgery",0
330160,"Air Embolism",0
330160,"Blood Incompatibility",0
330160,"Falls and Trauma",0.539
330162,"Foreign Object Retained After Surgery",0
330162,"Air Embolism",0
330162,"Blood Incompatibility",0
330162,"Falls and Trauma",0
330164,"Foreign Object Retained After Surgery",0
330164,"Air Embolism",0
330164,"Blood Incompatibility",0
330164,"Falls and Trauma",0.93
330166,"Foreign Object Retained After Surgery",0
330166,"Air Embolism",0
330166,"Blood Incompatibility",0
330166,"Falls and Trauma",0
330169,"Foreign Object Retained After Surgery",0
330169,"Air Embolism",0
330169,"Blood Incompatibility",0
330169,"Falls and Trauma",0.303
330175,"Foreign Object Retained After Surgery",0
330175,"Air Embolism",0
330175,"Blood Incompatibility",0
330175,"Falls and Trauma",0.539
330180,"Foreign Object Retained After Surgery",0
330180,"Air Embolism",0
330180,"Blood Incompatibility",0
330180,"Falls and Trauma",0.656
330181,"Foreign Object Retained After Surgery",0
330181,"Air Embolism",0
330181,"Blood Incompatibility",0
330181,"Falls and Trauma",0.282
330182,"Foreign Object Retained After Surgery",0.092
330182,"Air Embolism",0
330182,"Blood Incompatibility",0
330182,"Falls and Trauma",0.229
330184,"Foreign Object Retained After Surgery",0
330184,"Air Embolism",0
330184,"Blood Incompatibility",0
330184,"Falls and Trauma",0.303
330185,"Foreign Object Retained After Surgery",0
330185,"Air Embolism",0
330185,"Blood Incompatibility",0
330185,"Falls and Trauma",0.232
330188,"Foreign Object Retained After Surgery",0
330188,"Air Embolism",0
330188,"Blood Incompatibility",0
330188,"Falls and Trauma",0
330191,"Foreign Object Retained After Surgery",0
330191,"Air Embolism",0
330191,"Blood Incompatibility",0
330191,"Falls and Trauma",0.378
330193,"Foreign Object Retained After Surgery",0.308
330193,"Air Embolism",0
330193,"Blood Incompatibility",0
330193,"Falls and Trauma",0.308
330194,"Foreign Object Retained After Surgery",0
330194,"Air Embolism",0
330194,"Blood Incompatibility",0
330194,"Falls and Trauma",0.223
330195,"Foreign Object Retained After Surgery",0
330195,"Air Embolism",0
330195,"Blood Incompatibility",0
330195,"Falls and Trauma",0.256
330196,"Foreign Object Retained After Surgery",0
330196,"Air Embolism",0
330196,"Blood Incompatibility",0
330196,"Falls and Trauma",0.46
330197,"Foreign Object Retained After Surgery",0
330197,"Air Embolism",0
330197,"Blood Incompatibility",0
330197,"Falls and Trauma",0.407
330198,"Foreign Object Retained After Surgery",0
330198,"Air Embolism",0
330198,"Blood Incompatibility",0
330198,"Falls and Trauma",0.42
330199,"Foreign Object Retained After Surgery",0
330199,"Air Embolism",0
330199,"Blood Incompatibility",0
330199,"Falls and Trauma",1.543
330202,"Foreign Object Retained After Surgery",0
330202,"Air Embolism",0
330202,"Blood Incompatibility",0
330202,"Falls and Trauma",1.386
330203,"Foreign Object Retained After Surgery",0
330203,"Air Embolism",0
330203,"Blood Incompatibility",0
330203,"Falls and Trauma",0.662
330204,"Foreign Object Retained After Surgery",0
330204,"Air Embolism",0
330204,"Blood Incompatibility",0
330204,"Falls and Trauma",0.28
330205,"Foreign Object Retained After Surgery",0
330205,"Air Embolism",0
330205,"Blood Incompatibility",0
330205,"Falls and Trauma",0
330208,"Foreign Object Retained After Surgery",0
330208,"Air Embolism",0
330208,"Blood Incompatibility",0
330208,"Falls and Trauma",0.394
330211,"Foreign Object Retained After Surgery",0
330211,"Air Embolism",0
330211,"Blood Incompatibility",0
330211,"Falls and Trauma",0.938
330214,"Foreign Object Retained After Surgery",0.037
330214,"Air Embolism",0
330214,"Blood Incompatibility",0.019
330214,"Falls and Trauma",0.392
330215,"Foreign Object Retained After Surgery",0
330215,"Air Embolism",0
330215,"Blood Incompatibility",0
330215,"Falls and Trauma",0.689
330218,"Foreign Object Retained After Surgery",0
330218,"Air Embolism",0
330218,"Blood Incompatibility",0
330218,"Falls and Trauma",2.448
330219,"Foreign Object Retained After Surgery",0.214
330219,"Air Embolism",0
330219,"Blood Incompatibility",0
330219,"Falls and Trauma",0.643
330221,"Foreign Object Retained After Surgery",0
330221,"Air Embolism",0
330221,"Blood Incompatibility",0
330221,"Falls and Trauma",0
330222,"Foreign Object Retained After Surgery",0
330222,"Air Embolism",0
330222,"Blood Incompatibility",0
330222,"Falls and Trauma",0
330224,"Foreign Object Retained After Surgery",0
330224,"Air Embolism",0
330224,"Blood Incompatibility",0
330224,"Falls and Trauma",0.424
330226,"Foreign Object Retained After Surgery",0
330226,"Air Embolism",0
330226,"Blood Incompatibility",0
330226,"Falls and Trauma",0.594
330229,"Foreign Object Retained After Surgery",0
330229,"Air Embolism",0
330229,"Blood Incompatibility",0
330229,"Falls and Trauma",0
330231,"Foreign Object Retained After Surgery",0
330231,"Air Embolism",0
330231,"Blood Incompatibility",0
330231,"Falls and Trauma",0
330233,"Foreign Object Retained After Surgery",0
330233,"Air Embolism",0
330233,"Blood Incompatibility",0
330233,"Falls and Trauma",0.455
330234,"Foreign Object Retained After Surgery",0
330234,"Air Embolism",0
330234,"Blood Incompatibility",0
330234,"Falls and Trauma",0.088
330235,"Foreign Object Retained After Surgery",0
330235,"Air Embolism",0
330235,"Blood Incompatibility",0
330235,"Falls and Trauma",0
330238,"Foreign Object Retained After Surgery",0
330238,"Air Embolism",0
330238,"Blood Incompatibility",0
330238,"Falls and Trauma",0
330239,"Foreign Object Retained After Surgery",0
330239,"Air Embolism",0
330239,"Blood Incompatibility",0
330239,"Falls and Trauma",0.443
330240,"Foreign Object Retained After Surgery",0
330240,"Air Embolism",0
330240,"Blood Incompatibility",0
330240,"Falls and Trauma",0.588
330241,"Foreign Object Retained After Surgery",0
330241,"Air Embolism",0.088
330241,"Blood Incompatibility",0
330241,"Falls and Trauma",0.529
330246,"Foreign Object Retained After Surgery",0
330246,"Air Embolism",0
330246,"Blood Incompatibility",0
330246,"Falls and Trauma",0
330250,"Foreign Object Retained After Surgery",0
330250,"Air Embolism",0
330250,"Blood Incompatibility",0
330250,"Falls and Trauma",0.375
330259,"Foreign Object Retained After Surgery",0
330259,"Air Embolism",0
330259,"Blood Incompatibility",0
330259,"Falls and Trauma",0.406
330261,"Foreign Object Retained After Surgery",0
330261,"Air Embolism",0
330261,"Blood Incompatibility",0
330261,"Falls and Trauma",0.202
330264,"Foreign Object Retained After Surgery",0.192
330264,"Air Embolism",0
330264,"Blood Incompatibility",0
330264,"Falls and Trauma",0.192
330265,"Foreign Object Retained After Surgery",0
330265,"Air Embolism",0
330265,"Blood Incompatibility",0
330265,"Falls and Trauma",0
330267,"Foreign Object Retained After Surgery",0
330267,"Air Embolism",0
330267,"Blood Incompatibility",0
330267,"Falls and Trauma",0.357
330270,"Foreign Object Retained After Surgery",0.155
330270,"Air Embolism",0
330270,"Blood Incompatibility",0
330270,"Falls and Trauma",0.155
330273,"Foreign Object Retained After Surgery",0
330273,"Air Embolism",0
330273,"Blood Incompatibility",0
330273,"Falls and Trauma",0
330276,"Foreign Object Retained After Surgery",0
330276,"Air Embolism",0
330276,"Blood Incompatibility",0
330276,"Falls and Trauma",0.973
330277,"Foreign Object Retained After Surgery",0
330277,"Air Embolism",0
330277,"Blood Incompatibility",0
330277,"Falls and Trauma",0.481
330279,"Foreign Object Retained After Surgery",0
330279,"Air Embolism",0
330279,"Blood Incompatibility",0
330279,"Falls and Trauma",0.488
330285,"Foreign Object Retained After Surgery",0
330285,"Air Embolism",0
330285,"Blood Incompatibility",0
330285,"Falls and Trauma",1.047
330286,"Foreign Object Retained After Surgery",0
330286,"Air Embolism",0
330286,"Blood Incompatibility",0
330286,"Falls and Trauma",0.36
330304,"Foreign Object Retained After Surgery",0
330304,"Air Embolism",0
330304,"Blood Incompatibility",0
330304,"Falls and Trauma",0.067
330307,"Foreign Object Retained After Surgery",0
330307,"Air Embolism",0
330307,"Blood Incompatibility",0
330307,"Falls and Trauma",0.708
330331,"Foreign Object Retained After Surgery",0
330331,"Air Embolism",0
330331,"Blood Incompatibility",0
330331,"Falls and Trauma",0
330332,"Foreign Object Retained After Surgery",0
330332,"Air Embolism",0
330332,"Blood Incompatibility",0
330332,"Falls and Trauma",0.172
330350,"Foreign Object Retained After Surgery",0
330350,"Air Embolism",0
330350,"Blood Incompatibility",0
330350,"Falls and Trauma",0.474
330386,"Foreign Object Retained After Surgery",0
330386,"Air Embolism",0
330386,"Blood Incompatibility",0
330386,"Falls and Trauma",0
330393,"Foreign Object Retained After Surgery",0.071
330393,"Air Embolism",0.035
330393,"Blood Incompatibility",0
330393,"Falls and Trauma",0.282
330394,"Foreign Object Retained After Surgery",0
330394,"Air Embolism",0
330394,"Blood Incompatibility",0
330394,"Falls and Trauma",0.149
330395,"Foreign Object Retained After Surgery",0
330395,"Air Embolism",0
330395,"Blood Incompatibility",0
330395,"Falls and Trauma",0.238
330396,"Foreign Object Retained After Surgery",0
330396,"Air Embolism",0
330396,"Blood Incompatibility",0
330396,"Falls and Trauma",1.078
330399,"Foreign Object Retained After Surgery",0
330399,"Air Embolism",0
330399,"Blood Incompatibility",0
330399,"Falls and Trauma",0
330401,"Foreign Object Retained After Surgery",0
330401,"Air Embolism",0
330401,"Blood Incompatibility",0
330401,"Falls and Trauma",0.888
330406,"Foreign Object Retained After Surgery",0
330406,"Air Embolism",0
330406,"Blood Incompatibility",0
330406,"Falls and Trauma",0
340001,"Foreign Object Retained After Surgery",0
340001,"Air Embolism",0
340001,"Blood Incompatibility",0
340001,"Falls and Trauma",0.365
340002,"Foreign Object Retained After Surgery",0
340002,"Air Embolism",0
340002,"Blood Incompatibility",0
340002,"Falls and Trauma",0.336
340003,"Foreign Object Retained After Surgery",0
340003,"Air Embolism",0
340003,"Blood Incompatibility",0
340003,"Falls and Trauma",0
340004,"Foreign Object Retained After Surgery",0
340004,"Air Embolism",0
340004,"Blood Incompatibility",0
340004,"Falls and Trauma",0
340008,"Foreign Object Retained After Surgery",0
340008,"Air Embolism",0
340008,"Blood Incompatibility",0
340008,"Falls and Trauma",0
340010,"Foreign Object Retained After Surgery",0
340010,"Air Embolism",0
340010,"Blood Incompatibility",0
340010,"Falls and Trauma",0
340013,"Foreign Object Retained After Surgery",0
340013,"Air Embolism",0
340013,"Blood Incompatibility",0
340013,"Falls and Trauma",0
340014,"Foreign Object Retained After Surgery",0.139
340014,"Air Embolism",0
340014,"Blood Incompatibility",0
340014,"Falls and Trauma",0.626
340015,"Foreign Object Retained After Surgery",0
340015,"Air Embolism",0
340015,"Blood Incompatibility",0
340015,"Falls and Trauma",0.591
340016,"Foreign Object Retained After Surgery",0
340016,"Air Embolism",0
340016,"Blood Incompatibility",0
340016,"Falls and Trauma",0
340017,"Foreign Object Retained After Surgery",0
340017,"Air Embolism",0
340017,"Blood Incompatibility",0
340017,"Falls and Trauma",0.193
340020,"Foreign Object Retained After Surgery",0
340020,"Air Embolism",0
340020,"Blood Incompatibility",0
340020,"Falls and Trauma",0.635
340021,"Foreign Object Retained After Surgery",0
340021,"Air Embolism",0
340021,"Blood Incompatibility",0
340021,"Falls and Trauma",0
340023,"Foreign Object Retained After Surgery",0
340023,"Air Embolism",0
340023,"Blood Incompatibility",0
340023,"Falls and Trauma",0.425
340024,"Foreign Object Retained After Surgery",0
340024,"Air Embolism",0
340024,"Blood Incompatibility",0
340024,"Falls and Trauma",1.934
340027,"Foreign Object Retained After Surgery",0
340027,"Air Embolism",0
340027,"Blood Incompatibility",0
340027,"Falls and Trauma",0.351
340028,"Foreign Object Retained After Surgery",0
340028,"Air Embolism",0
340028,"Blood Incompatibility",0
340028,"Falls and Trauma",0.089
340030,"Foreign Object Retained After Surgery",0
340030,"Air Embolism",0
340030,"Blood Incompatibility",0
340030,"Falls and Trauma",0.558
340032,"Foreign Object Retained After Surgery",0
340032,"Air Embolism",0
340032,"Blood Incompatibility",0
340032,"Falls and Trauma",0.321
340039,"Foreign Object Retained After Surgery",0
340039,"Air Embolism",0
340039,"Blood Incompatibility",0
340039,"Falls and Trauma",0.294
340040,"Foreign Object Retained After Surgery",0
340040,"Air Embolism",0.05
340040,"Blood Incompatibility",0
340040,"Falls and Trauma",0.548
340041,"Foreign Object Retained After Surgery",0
340041,"Air Embolism",0
340041,"Blood Incompatibility",0
340041,"Falls and Trauma",0
340042,"Foreign Object Retained After Surgery",0
